"Attempt_ID","Pgl_Bez","N_Fertilization_kg_ha","Ert_dt_ha","RP_Go","N_Efficiency","CropType_Long","pH","K","P","Mg","Corg","NH4_N","NO3_N","Nges","Smin","B","Mn","Cu","Zn","Mo","KAK_eff","Ca_eff","Mg_eff","K_eff","Na_eff","BS","Soiltype","Soiltype_Short","Sand","Silt","Clay"
"WG-N960-21-HE_07","AnN_Pp_ 70_30_T1_T3",130,102.61,10.9,56.3,"Winter Barley",6.7,10.1,4.7,17.1,2.15,0.07,1.72,0.14,0.87,0.58,266.6,5.51,6.4,0.027,10.8,8.85,1.7,0.38,0.1,101.2,"strong clayey silt","Ut4",3.2,77.2,19.6
"WG-N960-21-HE_09","Pp_AnN_30_70_T1_T2",130,101.2,10.3,48.5,"Winter Barley",6.7,10.1,4.7,17.1,2.15,0.07,1.72,0.14,0.87,0.58,266.6,5.51,6.4,0.027,10.8,8.85,1.7,0.38,0.1,101.2,"strong clayey silt","Ut4",3.2,77.2,19.6
"WG-N960-21-HE_01","ohne N",0,61.2,9.5,NA,"Winter Barley",6.7,10.1,4.7,17.1,2.15,0.07,1.72,0.14,0.87,0.58,266.6,5.51,6.4,0.027,10.8,8.85,1.7,0.38,0.1,101.2,"strong clayey silt","Ut4",3.2,77.2,19.6
"WG-N960-21-HE_05","AnN_100_T1",130,96.93,9.7,38.2,"Winter Barley",6.7,10.1,4.7,17.1,2.15,0.07,1.72,0.14,0.87,0.58,266.6,5.51,6.4,0.027,10.8,8.85,1.7,0.38,0.1,101.2,"strong clayey silt","Ut4",3.2,77.2,19.6
"WG-N960-21-HE_06","AnN_Pp_ 50_50_T1_T3",130,102.07,11.1,58.4,"Winter Barley",6.7,10.1,4.7,17.1,2.15,0.07,1.72,0.14,0.87,0.58,266.6,5.51,6.4,0.027,10.8,8.85,1.7,0.38,0.1,101.2,"strong clayey silt","Ut4",3.2,77.2,19.6
"WG-N960-21-HE_03","Pp_50_50_T2_T3",130,102.82,11,58.2,"Winter Barley",6.7,10.1,4.7,17.1,2.15,0.07,1.72,0.14,0.87,0.58,266.6,5.51,6.4,0.027,10.8,8.85,1.7,0.38,0.1,101.2,"strong clayey silt","Ut4",3.2,77.2,19.6
"WG-N962-21-NW_09","Pp_AnN_30_70_T1_T2",150,93.88,10.2,42.1,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N962-21-NW_06","AnN_Pp_ 50_50_T1_T3",150,93.75,10.5,44.8,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N962-21-NW_08","AnN_Pp_ 80_20_T1_T3",150,97.8,9.9,43.1,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N962-21-NW_04","AnN_100_T2",150,96.6,10.6,48,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N962-21-NW_05","AnN_100_T1",150,96.74,9.8,41,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N962-21-NW_07","AnN_Pp_ 70_30_T1_T3",150,95.09,10.2,43,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N962-21-NW_03","Pp_50_50_T2_T3",150,94.12,10.7,46.2,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N962-21-NW_01","ohne N",0,60.62,8.2,NA,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N962-21-NW_10","KAS_50_50_T2_T3",150,97.01,10.9,51.3,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N962-21-NW_02","Pi46_50_50_T2_T3",150,97.11,10.6,48.2,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N963-21-NW_09","Pp_AnN_30_70_T1_T2",170,95.3,12.1,53.3,"Winter Barley",6,10.5,3.9,5,1.27,0.09,2.66,0.12,1.58,0.93,198.2,2.67,10.18,0.015,8.3,7.9,0.43,0.38,0.1,104.9,"medium clayey silt","Ut3",2.8,82.9,14.2
"WG-N963-21-NW_08","AnN_Pp_ 80_20_T1_T3",170,89.27,12,46.7,"Winter Barley",6,10.5,3.9,5,1.27,0.09,2.66,0.12,1.58,0.93,198.2,2.67,10.18,0.015,8.3,7.9,0.43,0.38,0.1,104.9,"medium clayey silt","Ut3",2.8,82.9,14.2
"WG-N963-21-NW_06","AnN_Pp_ 50_50_T1_T3",170,82.53,12.3,42.3,"Winter Barley",6,10.5,3.9,5,1.27,0.09,2.66,0.12,1.58,0.93,198.2,2.67,10.18,0.015,8.3,7.9,0.43,0.38,0.1,104.9,"medium clayey silt","Ut3",2.8,82.9,14.2
"WG-N963-21-NW_03","Pp_50_50_T2_T3",170,86.87,12.4,47.3,"Winter Barley",6,10.5,3.9,5,1.27,0.09,2.66,0.12,1.58,0.93,198.2,2.67,10.18,0.015,8.3,7.9,0.43,0.38,0.1,104.9,"medium clayey silt","Ut3",2.8,82.9,14.2
"WG-N963-21-NW_07","AnN_Pp_ 70_30_T1_T3",170,87.48,11.9,44.4,"Winter Barley",6,10.5,3.9,5,1.27,0.09,2.66,0.12,1.58,0.93,198.2,2.67,10.18,0.015,8.3,7.9,0.43,0.38,0.1,104.9,"medium clayey silt","Ut3",2.8,82.9,14.2
"WG-N963-21-NW_04","AnN_100_T2",170,94.31,12.1,52.5,"Winter Barley",6,10.5,3.9,5,1.27,0.09,2.66,0.12,1.58,0.93,198.2,2.67,10.18,0.015,8.3,7.9,0.43,0.38,0.1,104.9,"medium clayey silt","Ut3",2.8,82.9,14.2
"WG-N963-21-NW_02","Pi46_50_50_T2_T3",170,86.75,12.1,44.6,"Winter Barley",6,10.5,3.9,5,1.27,0.09,2.66,0.12,1.58,0.93,198.2,2.67,10.18,0.015,8.3,7.9,0.43,0.38,0.1,104.9,"medium clayey silt","Ut3",2.8,82.9,14.2
"WG-N963-21-NW_01","ohne N",0,50.49,9.8,NA,"Winter Barley",6,10.5,3.9,5,1.27,0.09,2.66,0.12,1.58,0.93,198.2,2.67,10.18,0.015,8.3,7.9,0.43,0.38,0.1,104.9,"medium clayey silt","Ut3",2.8,82.9,14.2
"WG-N963-21-NW_05","AnN_100_T1",170,93.39,11.4,46.1,"Winter Barley",6,10.5,3.9,5,1.27,0.09,2.66,0.12,1.58,0.93,198.2,2.67,10.18,0.015,8.3,7.9,0.43,0.38,0.1,104.9,"medium clayey silt","Ut3",2.8,82.9,14.2
"WG-N963-21-NW_10","KAS_50_50_T2_T3",170,84.86,12.5,46,"Winter Barley",6,10.5,3.9,5,1.27,0.09,2.66,0.12,1.58,0.93,198.2,2.67,10.18,0.015,8.3,7.9,0.43,0.38,0.1,104.9,"medium clayey silt","Ut3",2.8,82.9,14.2
"WG-N970-21-BY_03","Pp_50_50_T2_T3",150,114.7,11.9,55.9,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N970-21-BY_09","Pp_AnN_30_70_T1_T2",150,111.74,11.8,51.3,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N970-21-BY_05","AnN_100_T1",150,110.57,11.8,50.6,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N970-21-BY_01","ohne N",0,69.42,10.9,NA,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N970-21-BY_07","AnN_Pp_ 70_30_T1_T3",150,111.62,11.8,52,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N970-21-BY_10","KAS_50_50_T2_T3",150,113.19,11.9,54.5,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N970-21-BY_08","AnN_Pp_ 80_20_T1_T3",150,111.71,11.9,52.3,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N970-21-BY_04","AnN_100_T2",150,114.74,11.8,55.4,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N970-21-BY_06","AnN_Pp_ 50_50_T1_T3",150,110.53,11.9,51.8,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N970-21-BY_02","Pi46_50_50_T2_T3",150,111,11.8,51.3,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N971-21-BY_10","KAS_50_50_T2_T3",130,66.61,12.4,25.2,"Winter Barley",6,14.3,5.1,15.7,1.16,0.18,1.5,0.11,0.5,0.67,115.7,2.25,9.09,0.021,9.4,7.82,1.33,0.62,0.1,103.9,"strong loamier Sand","Sl4",75.9,11.4,12.7
"WG-N971-21-BY_09","Pp_AnN_30_70_T1_T2",130,66.38,12.1,22.7,"Winter Barley",6,14.3,5.1,15.7,1.16,0.18,1.5,0.11,0.5,0.67,115.7,2.25,9.09,0.021,9.4,7.82,1.33,0.62,0.1,103.9,"strong loamier Sand","Sl4",75.9,11.4,12.7
"WG-N971-21-BY_06","AnN_Pp_ 50_50_T1_T3",130,64.2,12.6,23.4,"Winter Barley",6,14.3,5.1,15.7,1.16,0.18,1.5,0.11,0.5,0.67,115.7,2.25,9.09,0.021,9.4,7.82,1.33,0.62,0.1,103.9,"strong loamier Sand","Sl4",75.9,11.4,12.7
"WG-N971-21-BY_07","AnN_Pp_ 70_30_T1_T3",130,69.9,11.7,24.4,"Winter Barley",6,14.3,5.1,15.7,1.16,0.18,1.5,0.11,0.5,0.67,115.7,2.25,9.09,0.021,9.4,7.82,1.33,0.62,0.1,103.9,"strong loamier Sand","Sl4",75.9,11.4,12.7
"WG-N971-21-BY_05","AnN_100_T1",130,65.9,12.8,26.8,"Winter Barley",6,14.3,5.1,15.7,1.16,0.18,1.5,0.11,0.5,0.67,115.7,2.25,9.09,0.021,9.4,7.82,1.33,0.62,0.1,103.9,"strong loamier Sand","Sl4",75.9,11.4,12.7
"WG-N971-21-BY_03","Pp_50_50_T2_T3",130,62.69,12.5,20.8,"Winter Barley",6,14.3,5.1,15.7,1.16,0.18,1.5,0.11,0.5,0.67,115.7,2.25,9.09,0.021,9.4,7.82,1.33,0.62,0.1,103.9,"strong loamier Sand","Sl4",75.9,11.4,12.7
"WG-N971-21-BY_04","AnN_100_T2",130,62.9,12.5,21.2,"Winter Barley",6,14.3,5.1,15.7,1.16,0.18,1.5,0.11,0.5,0.67,115.7,2.25,9.09,0.021,9.4,7.82,1.33,0.62,0.1,103.9,"strong loamier Sand","Sl4",75.9,11.4,12.7
"WG-N971-21-BY_01","ohne N",0,55.95,10.5,NA,"Winter Barley",6,14.3,5.1,15.7,1.16,0.18,1.5,0.11,0.5,0.67,115.7,2.25,9.09,0.021,9.4,7.82,1.33,0.62,0.1,103.9,"strong loamier Sand","Sl4",75.9,11.4,12.7
"WG-N971-21-BY_08","AnN_Pp_ 80_20_T1_T3",130,66.82,12,22.7,"Winter Barley",6,14.3,5.1,15.7,1.16,0.18,1.5,0.11,0.5,0.67,115.7,2.25,9.09,0.021,9.4,7.82,1.33,0.62,0.1,103.9,"strong loamier Sand","Sl4",75.9,11.4,12.7
"WG-N971-21-BY_02","Pi46_50_50_T2_T3",130,66.36,12.6,26.5,"Winter Barley",6,14.3,5.1,15.7,1.16,0.18,1.5,0.11,0.5,0.67,115.7,2.25,9.09,0.021,9.4,7.82,1.33,0.62,0.1,103.9,"strong loamier Sand","Sl4",75.9,11.4,12.7
"WG-N980-21-BW_04","AnN_100_T1",160,105.96,12.4,59.7,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N980-21-BW_05","AnN_Pp_ 50_50_T1_T3",160,100.29,12.5,54.7,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N980-21-BW_07","Pp_AnN_30_70_T1_T2",160,102.32,12.3,55.4,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N980-21-BW_03","AnN_100_T2",160,105.75,12.7,62,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N980-21-BW_06","AnN_Pp_ 70_30_T1_T3",160,105.16,12.6,60.7,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N980-21-BW_02","Pp_50_50_T2_T3",160,100.78,12.4,54.6,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N980-21-BW_08","KAS_50_50_T2_T3",160,105.69,12.4,59.4,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N980-21-BW_01","ohne N",0,63.62,9.7,NA,"Winter Barley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WG-N981-21-BW_01","ohne N",0,63.62,9.7,NA,"Winter Barley",7.4,14,8.9,7.1,1.44,0.15,4.73,0.13,1.32,0.23,29.1,1.78,9.65,0.067,13.9,15.37,0.85,0.47,0.1,120.1,"strong toniger Silt","Ut4",2.9,79.4,17.7
"WG-N981-21-BW_03","Pp_50_50_T2_T3",120,105.75,12.7,82.6,"Winter Barley",7.4,14,8.9,7.1,1.44,0.15,4.73,0.13,1.32,0.23,29.1,1.78,9.65,0.067,13.9,15.37,0.85,0.47,0.1,120.1,"strong toniger Silt","Ut4",2.9,79.4,17.7
"WG-N981-21-BW_08","AnN_Pp_ 80_20_T1_T3",120,105.69,12.4,79.2,"Winter Barley",7.4,14,8.9,7.1,1.44,0.15,4.73,0.13,1.32,0.23,29.1,1.78,9.65,0.067,13.9,15.37,0.85,0.47,0.1,120.1,"strong toniger Silt","Ut4",2.9,79.4,17.7
"WG-N981-21-BW_05","AnN_100_T1",120,100.29,12.5,73,"Winter Barley",7.4,14,8.9,7.1,1.44,0.15,4.73,0.13,1.32,0.23,29.1,1.78,9.65,0.067,13.9,15.37,0.85,0.47,0.1,120.1,"strong toniger Silt","Ut4",2.9,79.4,17.7
"WG-N981-21-BW_04","AnN_100_T2",120,105.96,12.4,79.6,"Winter Barley",7.4,14,8.9,7.1,1.44,0.15,4.73,0.13,1.32,0.23,29.1,1.78,9.65,0.067,13.9,15.37,0.85,0.47,0.1,120.1,"strong toniger Silt","Ut4",2.9,79.4,17.7
"WG-N981-21-BW_07","AnN_Pp_ 70_30_T1_T3",120,102.32,12.3,73.8,"Winter Barley",7.4,14,8.9,7.1,1.44,0.15,4.73,0.13,1.32,0.23,29.1,1.78,9.65,0.067,13.9,15.37,0.85,0.47,0.1,120.1,"strong toniger Silt","Ut4",2.9,79.4,17.7
"WG-N981-21-BW_02","Pi46_50_50_T2_T3",120,100.78,12.4,72.8,"Winter Barley",7.4,14,8.9,7.1,1.44,0.15,4.73,0.13,1.32,0.23,29.1,1.78,9.65,0.067,13.9,15.37,0.85,0.47,0.1,120.1,"strong toniger Silt","Ut4",2.9,79.4,17.7
"WG-N981-21-BW_09","Pp_AnN_30_70_T1_T2",120,66.38,12.1,21.1,"Winter Barley",7.4,14,8.9,7.1,1.44,0.15,4.73,0.13,1.32,0.23,29.1,1.78,9.65,0.067,13.9,15.37,0.85,0.47,0.1,120.1,"strong toniger Silt","Ut4",2.9,79.4,17.7
"WG-N981-21-BW_10","KAS_50_50_T2_T3",120,66.61,12.4,24,"Winter Barley",7.4,14,8.9,7.1,1.44,0.15,4.73,0.13,1.32,0.23,29.1,1.78,9.65,0.067,13.9,15.37,0.85,0.47,0.1,120.1,"strong toniger Silt","Ut4",2.9,79.4,17.7
"WG-N981-21-BW_06","AnN_Pp_ 50_50_T1_T3",120,105.16,12.6,80.9,"Winter Barley",7.4,14,8.9,7.1,1.44,0.15,4.73,0.13,1.32,0.23,29.1,1.78,9.65,0.067,13.9,15.37,0.85,0.47,0.1,120.1,"strong toniger Silt","Ut4",2.9,79.4,17.7
"WW-N011-21-C_10","Pp_AnN_35_65_T2_T3",210,91.22,12.9,57.3,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_08","AnN_Pp_70_30_T1_T4",210,93.18,12.2,54.3,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_03","Pp_35_35_30_T2_T3_T5",210,92.93,12.7,57.6,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_12","KAS_35_35_30_T2_T3_T5",210,93.91,12.9,59.6,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_04","AnN_50_50_T2_T4",210,91.48,12.4,54.6,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_06","AnN_Pp_50_50_T1_T4",210,95.3,12.4,57.8,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_05","AnN_50_50_T1_T3",210,92.47,12.1,53.5,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_07","AnN_Pp_70_30_T2_T4",210,92.84,12.3,54.8,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_11","Pp_AnN_35_65_T1_T3",210,93.45,12.7,57.9,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_02","Pi46_35_35_30_T2_T3_T5",210,91.78,12.3,54,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_01","ohne N",0,44.61,8.5,NA,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N011-21-C_09","AnN_Pp_80_20_T1_T4",210,92.38,11.8,51.1,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N012-21-S_12","KAS_35_35_30_T2_T3_T5",210,87.58,14.2,48.9,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_07","AnN_Pp_70_30_T2_T4",210,87.58,13.1,42.3,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_06","AnN_Pp_50_50_T1_T4",210,89.86,13.6,47.3,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_03","Pp_35_35_30_T2_T3_T5",210,89.01,14,49.5,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_11","Pp_AnN_35_65_T1_T3",210,86.47,14.1,47.3,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_09","AnN_Pp_80_20_T1_T4",210,85.97,13.1,40.6,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_05","AnN_50_50_T1_T3",210,88.33,13.8,47.4,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_10","Pp_AnN_35_65_T2_T3",210,84.88,14.2,46.3,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_04","AnN_50_50_T2_T4",210,89.82,13.7,48.1,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_08","AnN_Pp_70_30_T1_T4",210,86.54,13.2,41.9,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_01","ohne N",0,60.94,9.2,NA,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N012-21-S_02","Pi46_35_35_30_T2_T3_T5",210,88.71,13.7,47,"Winter Soft Wheat",6.1,13.9,6.2,10,1.1,0.1,1.98,0.1,0.99,0.32,81.6,1.45,5.69,0.024,7.1,5.37,0.93,0.54,0.1,96.3,"silty loamier Sand","Slu",40.1,49.7,10.2
"WW-N032-21-C_05","AnN_50_50_T1_T3",200,93.39,12.2,54.2,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N032-21-C_07","AnN_Pp_70_30_T2_T4",200,90.99,12.2,52,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N032-21-C_06","AnN_Pp_50_50_T1_T4",200,91.89,12.9,57.8,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N032-21-C_11","Pp_AnN_35_65_T1_T3",200,91.34,12.9,57.1,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
"WW-N032-21-C_12","KAS_35_35_30_T2_T3_T5",200,93.64,13.7,65.4,"Winter Soft Wheat",6.5,10.1,5.3,14.6,0.92,0.09,1.28,0.07,0.38,0.35,109.1,1.53,4.04,0.032,5.6,5.75,1.31,0.42,0.1,133.6,"sandy loamier Silt","Uls",37.4,51.2,11.4
